CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt
771790083,0,43,1,3,1,1,32,4,2,10466,2080,8386,0.648,4116
712817808,0,39,0,2,3,0,23,5,1,4761,1561,3200,0.69,2045
811697958,0,50,1,4,1,0,45,4,4,1488,755,733,0.783,4451
817089408,0,44,0,2,3,0,27,3,2,19114,1754,17360,0.865,4413
803406558,0,30,1,1,0,0,24,3,4,7536,1272,6264,0.683,4189
717297708,0,47,1,1,0,0,37,6,3,2441,1672,769,0.893,4439
808756458,0,47,0,3,4,0,42,6,3,13189,1205,11984,0.708,3821
718352358,1,49,1,3,1,0,35,3,2,1914,0,1914,0.677,2687
780638958,0,42,1,2,2,0,31,6,1,2468,1850,618,0.775,4483
721026033,0,57,1,1,1,0,44,4,2,2564,1258,1306,1.156,2673
719894433,1,43,1,4,1,0,24,6,3,1679,951,728,0.706,2492
812493033,0,44,1,3,2,0,37,4,1,3410,1110,2300,0.63,5102
718256658,0,45,1,3,1,0,38,6,1,2728,0,2728,0.879,4554
711421233,0,51,0,3,3,0,43,5,3,7119,1513,5606,0.925,4969
710335983,0,57,1,0,1,0,36,5,3,3532,869,2663,1.038,4297
720108783,0,60,1,1,0,0,50,6,3,7459,1717,5742,1.001,4328
818259558,0,64,1,0,1,0,56,4,3,2294,1582,712,0.775,3951
708511983,0,37,0,3,4,0,18,5,2,1663,0,1663,0.778,3950
708838908,0,49,1,3,2,0,42,4,4,5129,1654,3475,0.618,3192
778720533,1,53,1,4,1,0,37,3,3,1722,0,1722,0.863,2141
793015083,0,46,1,4,0,0,40,5,4,2586,1270,1316,0.675,4481
821336133,0,50,1,2,1,0,46,5,2,8708,996,7712,0.527,3927
713905608,0,56,1,3,1,0,50,5,2,8869,0,8869,0.721,3270
779164608,0,45,1,3,1,0,34,6,3,2641,1336,1305,1.019,4224
714835833,0,43,0,4,4,0,36,3,2,34516,1048,33468,0.864,4192
823863033,0,52,0,2,4,1,48,6,1,34516,1473,33043,0.642,4254
713321508,0,47,1,3,1,0,36,3,4,1965,1175,790,0.657,4579
708992733,0,50,1,0,1,0,36,4,2,1513,0,1513,0.854,4759
709488108,1,42,0,4,2,0,36,5,3,10543,0,10543,0.509,1841
716094333,0,49,0,1,4,0,42,6,1,17764,1459,16305,0.964,2750
778567983,0,50,1,2,2,0,43,4,3,1438.3,0,1438.3,1.196,4512
712178883,0,49,1,2,2,0,36,3,1,6371,1946,4425,0.582,3592
717490008,0,43,0,4,4,0,36,5,1,19188,1622,17566,0.75,4282
718282983,0,60,0,0,1,0,47,6,3,3076,2257,819,0.795,4522
747208083,0,49,0,4,2,0,42,3,2,2822,1501,1321,1.043,4344
820276908,1,42,1,4,2,0,37,3,1,4139,0,4139,0.547,2232
719960133,0,42,0,3,4,1,26,3,2,34516,904,33612,0.726,3910
711062958,0,43,0,3,5,0,23,5,2,4121,2084,2037,0.807,3462
714917583,0,42,1,2,1,1,36,6,2,10074,1079,8995,0.813,3338
767256933,0,43,0,5,3,0,36,6,4,2621,598,2023,0.967,4852
712568358,0,47,0,1,3,0,29,3,2,3394,0,3394,0.454,3115
789182358,0,56,0,1,4,0,45,3,2,17628,1414,16214,0.603,3991
716989683,0,56,0,2,4,0,48,4,3,4480,2465,2015,0.772,3331
827968383,0,43,1,3,1,0,39,5,2,3370,2284,1086,0.673,4084
819647358,1,38,0,2,3,0,33,2,2,12871,0,12871,0.598,2413
788966958,0,47,1,1,0,0,34,3,2,3112,2023,1089,0.757,4613
789502308,1,57,1,3,1,0,49,1,5,1551,790,761,0.811,2379
756458508,0,44,0,3,3,0,37,5,3,1682,930,752,0.903,3309
714643983,0,42,1,1,1,0,36,5,3,2758,2017,741,0.883,4119
711606558,0,49,1,1,1,0,39,5,2,1909,866,1043,0.88,4697
824155458,0,48,0,2,4,0,44,5,2,11332,1647,9685,0.542,4674
710445183,0,44,0,5,5,0,31,5,2,7567,2496,5071,0.709,4076
802834158,1,42,0,4,3,0,36,3,2,6743,1737,5006,0.598,1934
712038258,1,48,0,4,4,0,36,3,3,32838,1717,31121,0.995,2538
712864683,1,42,1,3,1,0,30,2,3,1438.3,0,1438.3,0.373,1693
813971283,0,43,0,4,4,0,38,5,2,2510,1508,1002,0.728,3623
764211033,0,50,1,3,1,0,43,6,1,3199,2517,682,0.699,4483
721424583,0,35,1,1,1,0,26,4,3,1918,900,1018,0.873,4237
713886333,1,47,0,2,3,0,39,2,1,18660,728,17932,0.403,1682
711741708,1,41,0,3,4,0,33,3,3,7591,0,7591,0.648,2302
794217108,0,43,0,2,5,0,37,6,1,14315,1348,12967,0.681,3694
715339758,0,64,1,1,0,0,36,3,1,18038,1184,16854,0.827,4168
709610283,0,42,1,4,1,0,34,3,3,1853,0,1853,0.846,4544
714575208,0,49,0,5,2,0,43,3,1,4951,2002,2949,0.684,4192
716758908,0,46,0,3,5,0,27,4,3,34516,2213,32303,0.584,4492
778915233,1,51,1,0,1,0,32,4,3,1757,331,1426,0.879,2377
789466008,0,47,0,5,3,0,38,5,4,24033,612,23421,0.635,3578
716635758,0,38,1,2,2,0,29,5,2,3276,2331,945,0.567,4345
771819258,0,52,0,1,5,0,40,4,2,3614,0,3614,0.671,4561
713451408,0,47,0,4,3,0,36,6,3,1943,1654,289,0.648,3392
780146658,1,40,1,2,2,0,25,2,4,3795,2517,1278,0.563,1633
711675108,0,43,1,3,1,0,30,3,1,4075,2189,1886,0.695,3956
755467683,1,48,1,1,1,0,41,6,4,3001,482,2519,0.814,2403
792864858,0,47,0,4,1,0,37,6,3,5726,834,4892,0.569,2311
713009208,0,54,1,3,1,0,44,3,3,2077,1634,443,0.771,4292
772231233,0,41,1,2,1,0,30,6,4,2157,721,1436,0.769,4250
720510333,0,40,1,3,2,0,20,6,2,2037,1349,688,0.743,4574
780199233,0,33,0,2,5,0,23,5,1,14914,1102,13812,0.823,4478
711700158,0,47,1,2,1,0,39,5,2,1580,620,960,0.746,4384
788275083,0,46,0,3,3,0,38,5,4,15483,1719,13764,0.686,4678
708804633,1,44,1,2,1,0,36,1,2,1916,0,1916,1.041,2888
714479358,1,51,0,3,4,0,36,6,3,3610,1554,2056,0.501,2216
711406758,0,48,1,3,1,0,36,3,2,1667,0,1667,0.686,4385
821424483,0,51,1,1,1,0,47,4,1,1438.3,0,1438.3,0.826,4242
769438608,1,48,1,1,1,0,42,3,2,1942,860,1082,0.708,2522
822068583,0,48,1,4,0,0,44,4,0,2231,0,2231,0.712,3946
711371208,0,50,1,4,0,0,36,4,2,6465,1863,4602,0.399,4490
788832033,0,35,0,2,2,0,19,4,3,8599,938,7661,0.537,3015
713452533,0,35,1,4,1,0,22,6,3,1438.3,0,1438.3,0.512,3427
720212508,0,51,1,1,1,0,37,4,4,4402,697,3705,0.7,3325
717825033,0,50,0,0,3,0,36,3,2,5444,2499,2945,0.468,4509
779926608,0,50,1,2,1,0,36,6,1,1438.3,0,1438.3,0.909,4697
713608383,1,54,1,1,1,0,40,1,4,1438.3,0,1438.3,0.43,1632
710125608,0,45,1,5,1,0,36,4,0,2679,1558,1121,0.997,4756
712724733,0,31,1,0,1,0,19,6,1,2766,1731,1035,0.569,3959
718286658,0,42,0,3,3,1,22,5,1,25293,1140,24153,1.01,4059
714195108,0,45,1,2,0,0,37,3,4,2707,1796,911,0.597,4077
720867708,1,45,1,4,1,0,33,1,2,1748,1103,645,0.739,2335
752573508,0,45,1,3,2,0,26,3,4,4034,1867,2167,0.656,3718
768661758,0,53,0,0,5,0,47,5,1,26129,1752,24377,0.742,4919
721126833,1,51,0,2,4,0,41,5,3,14902,0,14902,0.312,2038
716093133,0,38,1,2,2,0,31,5,2,12228,2137,10091,0.553,3831
771092433,0,55,1,2,1,0,42,4,3,1724,0,1724,0.936,4434
712807758,1,47,1,3,1,0,39,3,3,1438.3,0,1438.3,0.502,2476
721514883,0,38,0,1,4,0,25,5,1,16665,1147,15518,0.799,4657
824140908,1,52,0,3,5,0,48,5,4,20974,0,20974,0,1246
712971708,0,43,1,5,1,0,26,6,3,3139,1089,2050,1.034,4648
716471508,0,54,0,2,5,0,36,5,2,19865,0,19865,0.59,4350
782548758,0,42,1,5,1,0,36,5,3,2069,1288,781,0.81,5668
720444408,1,35,1,1,1,0,25,2,4,2231,1791,440,0.82,2576
717389433,0,62,1,0,0,1,51,3,4,33371,0,33371,0.649,3638
714292533,0,48,1,3,1,0,36,4,2,2544,0,2544,0.759,3593
709585758,0,41,0,4,5,0,28,5,4,34516,0,34516,0.791,4004
712096758,0,49,1,2,2,0,36,6,1,5370,653,4717,0.782,4504
811463283,0,54,0,0,4,0,42,3,1,22437,1389,21048,0.917,3283
789358908,1,53,1,3,1,0,43,3,2,3573,0,3573,0.842,2562
718146258,0,51,0,2,3,0,41,4,1,1959,0,1959,0.454,3737
710779083,0,59,1,0,1,0,48,3,4,1661,0,1661,0.672,4338
709166883,0,39,1,3,0,0,27,6,1,5363,0,5363,0.67,4121
712554183,0,65,1,2,2,0,54,4,2,3009,721,2288,0.68,4070
721315233,0,47,0,4,2,1,32,3,4,18535,1192,17343,0.646,3780
714766383,0,42,0,3,1,0,24,4,2,2171,1415,756,0.773,4992
797491683,1,45,0,5,4,1,39,2,3,34516,1964,32552,0.624,2234
714157908,0,57,1,0,1,0,42,5,4,2376,1515,861,0.72,3795
714588408,0,51,1,3,1,0,43,4,2,2882,0,2882,0.722,4446
719627133,0,50,1,1,1,0,37,4,4,3277,2481,796,0.606,3965
714125883,0,47,0,2,4,0,36,6,1,2514,1845,669,0.683,3696
712865583,0,57,1,5,2,0,49,4,2,3301,2517,784,0.842,3939
779363283,0,48,0,3,3,0,34,4,2,12391,784,11607,0.875,4376
779224758,0,47,1,2,1,0,37,4,2,2168,1485,683,0.546,3828
718775808,0,42,1,3,0,0,31,3,4,7762,1319,6443,0.793,5153
710267583,0,45,1,3,0,0,33,6,2,12587,815,11772,0.576,3914
711305208,0,52,0,2,3,0,36,6,4,14785,1088,13697,0.961,4354
717531483,0,37,0,2,3,0,21,5,2,3433,964,2469,0.526,4444
709170108,1,60,1,1,2,0,41,3,4,2425,0,2425,0.187,1522
716056158,1,63,0,0,3,0,51,3,3,11619,0,11619,0.631,2395
711326583,0,62,1,0,1,0,50,3,3,3989,0,3989,0.997,4274
715406658,1,47,1,1,1,0,37,4,1,2173,596,1577,0.81,2738
712814658,0,50,1,0,1,0,43,4,2,2393,1499,894,0.784,4755
773228133,1,39,1,2,1,0,29,3,2,1677,0,1677,0.869,2437
710453283,0,40,1,3,1,0,27,5,2,2035,0,2035,0.779,4107
795266208,0,39,0,3,5,0,30,4,1,8842,0,8842,0.624,4493
779090883,0,42,1,2,1,0,23,6,1,2483,1297,1186,0.744,3478
712309758,0,65,0,0,2,0,49,3,3,13921,1201,12720,0.556,4351
716625033,1,32,1,1,1,0,36,3,6,2761,0,2761,1.047,2753
790112133,0,47,1,2,2,0,40,5,2,2623,1647,976,0.735,4388
797238108,0,49,1,4,1,0,43,5,2,3232,824,2408,0.796,3915
716782758,1,48,0,3,3,0,42,3,4,19075,0,19075,0.807,2013
715588008,0,45,0,4,4,0,31,4,3,31978,1659,30319,0.556,2333
713977308,0,62,0,1,5,0,53,4,4,34516,2061,32455,0.564,3820
719059083,0,45,1,3,1,0,33,5,1,6225,1596,4629,0.826,4129
708797583,1,49,1,4,0,0,31,6,3,2672,0,2672,1.038,2576
708809283,1,41,1,4,2,0,33,1,1,10360,2517,7843,0.632,2414
771529608,0,50,0,2,5,0,38,5,0,10747,1027,9720,0.925,4538
715776033,0,46,0,5,3,0,33,4,3,3135,0,3135,0.572,4116
778619358,0,42,1,3,1,0,22,4,4,1438.3,860,578.3,0.761,4754
715717608,0,41,1,4,1,0,32,4,1,3189,0,3189,0.91,4813
789204933,0,65,0,1,1,0,55,3,4,8963,0,8963,0.744,4511
711100608,1,55,0,1,3,0,48,5,2,1723,0,1723,1.038,2574
713591283,0,36,1,3,0,0,23,6,1,2161,1404,757,0.68,4389
719344608,0,46,1,3,1,0,27,6,3,3901,1001,2900,0.822,4313
787659483,0,58,1,1,1,0,48,4,2,1438.3,801,637.3,0.595,4223
822948708,0,42,1,3,1,0,38,5,2,3131,849,2282,0.992,3108
710080383,0,38,1,2,2,0,36,6,3,2331,1709,622,0.851,4417
715596783,0,29,1,1,1,0,18,3,3,1895,1146,749,0.685,4333
798773208,0,46,1,4,0,0,40,5,3,26496,1406,25090,0.96,3691
768624258,1,55,1,2,1,0,49,2,2,1583,234,1349,0.639,2541
721412208,0,57,1,2,1,0,36,4,2,1438.3,904,534.3,0.761,3887
708129933,0,45,1,4,1,0,36,5,2,2072,1544,528,0.903,4210
719703483,0,47,1,1,1,0,37,6,3,2707,1367,1340,0.794,4646
708290208,0,43,1,3,1,1,31,3,4,13608,1190,12418,0.553,3118
710431158,0,52,1,3,0,0,36,3,2,10273,1657,8616,0.71,3778
816528333,0,64,1,0,1,0,56,6,1,2609,1115,1494,0.753,4546
778760808,0,52,1,2,1,0,39,4,3,8431,1862,6569,0.59,2008
718025808,0,61,0,0,3,0,51,6,4,5852,1935,3917,0.829,3689
815860008,0,40,1,3,1,0,35,5,4,3140,2183,957,0.58,5109
780126033,1,50,0,4,2,0,35,6,5,12914,1227,11687,0.392,2082
720135333,0,45,1,5,1,0,34,5,0,8694,961,7733,0.551,1753
719174433,1,36,1,1,1,0,24,2,2,1735,0,1735,0.74,2467
821521983,0,51,1,3,0,0,46,4,4,2286,1641,645,0.947,4321
716961933,0,43,1,2,1,0,36,5,4,3589,1808,1781,0.75,4262
712834533,0,51,1,2,1,0,39,5,4,2673,1275,1398,0.691,4119
710544033,0,47,0,2,4,0,36,3,3,9437,2024,7413,0.664,4715
710622333,0,39,1,2,2,0,28,3,2,2751,2258,493,0.634,4386
714277758,0,40,0,1,2,0,28,6,1,11557,1050,10507,0.754,4064
713166333,0,38,1,2,0,0,27,5,1,14831,1302,13529,0.916,4467
714346608,1,51,1,2,2,0,36,3,4,1495,0,1495,0.528,2220
778284783,0,44,0,5,3,0,34,5,2,2791,1979,812,0.807,4617
714721608,0,38,0,3,5,0,29,4,0,9703,941,8762,0.721,4190
716453883,0,47,0,5,5,0,39,6,1,3889,1839,2050,0.911,4423
713876958,0,32,1,0,0,0,26,6,4,14140,845,13295,0.715,5036
794967408,0,53,0,3,4,0,47,5,1,9106,975,8131,0.588,3863
798481383,1,40,1,3,1,0,34,5,2,2694,0,2694,0.872,2684
718697583,0,45,0,3,3,0,36,6,2,19629,0,19629,0.766,4073
711799458,0,41,0,4,2,0,36,3,1,6507,1452,5055,0.802,4544
823904133,1,53,1,2,0,0,49,2,4,10195,0,10195,0.629,2489
718005108,0,44,1,5,1,0,34,4,2,2096,1711,385,0.746,3692
717877533,0,39,1,2,2,0,36,5,1,11314,0,11314,0.674,3761
711883833,0,50,1,1,1,0,37,6,1,1837,665,1172,0.844,4752
711646908,1,39,0,3,3,0,23,1,3,7821,2517,5304,0.408,2010
718171308,1,44,1,3,1,0,36,6,4,1984,0,1984,0.89,2506
709627983,0,56,1,3,1,0,36,4,0,2535,1699,836,0.72,4497
716580933,0,63,0,0,2,0,36,3,3,1970,1224,746,0.54,4533
713600958,0,50,0,1,5,0,38,4,3,34516,2076,32440,0.812,3647
772248408,0,40,1,3,1,0,29,5,4,2694,1833,861,1.044,3366
720196158,0,48,0,3,3,0,40,6,3,4476,0,4476,0.683,3350
770024733,1,53,1,2,2,0,47,1,3,1699,0,1699,0.602,2520
710912733,0,44,1,1,1,0,36,3,4,1953,1762,191,0.743,4590
712860858,0,56,1,2,0,0,45,5,3,5264,0,5264,0.852,4943
708702258,1,40,1,3,0,0,36,3,2,3698,478,3220,0.611,2051
797169633,0,41,0,4,5,0,35,5,3,34516,825,33691,0.982,3127
709922508,0,40,1,4,1,0,28,4,1,2712,0,2712,0.835,5207
712802733,0,45,1,4,1,0,36,3,4,5486,685,4801,0.879,2965
716981358,0,40,1,2,1,0,32,3,0,2107,941,1166,0.975,4858
758787333,0,52,0,3,5,0,45,4,2,18096,2404,15692,0.734,3880
720519333,1,59,1,2,0,0,45,1,3,2721,1885,836,0.853,2594
717387933,0,49,1,2,1,0,36,6,3,2976,2257,719,0.75,3837
738195708,0,47,0,2,4,0,40,6,3,16741,1225,15516,0.641,3608
708560733,0,42,1,3,1,0,36,5,3,3714,2517,1197,0.857,4715
717001908,1,41,1,5,1,0,28,6,2,6936,0,6936,0.883,2874
768972558,0,43,0,5,5,0,37,4,4,11099,0,11099,0.89,3980
716899233,0,40,1,4,1,2,20,6,3,15987,1965,14022,0.722,4542
715567608,0,45,1,1,1,0,35,4,4,4406,1247,3159,1.037,3964
713264583,0,43,0,2,5,1,23,3,2,34516,1153,33363,0.89,4486
716769783,0,48,1,2,0,0,40,3,4,5104,736,4368,0.679,3943
719564208,1,46,1,1,2,0,30,3,1,7195,0,7195,1.035,2751
716680983,0,41,1,3,1,0,36,3,1,1956,1053,903,0.941,4924
715719033,0,38,1,3,1,0,32,4,2,3317,2517,800,0.862,3772
713229633,1,45,1,0,2,0,30,3,4,2759,0,2759,0.535,2061
788246958,0,44,1,2,0,0,36,3,2,6038,0,6038,0.666,4375
720419358,0,35,1,2,1,0,36,3,1,2942,2100,842,0.694,4548
772545858,0,49,1,4,1,0,39,4,3,5095,0,5095,0.729,3808
771431133,0,47,1,4,1,0,35,4,4,1438.3,0,1438.3,0.571,3778
717800358,0,48,0,3,4,0,36,3,4,10111,868,9243,0.748,4791
798041508,1,50,1,4,1,0,44,2,2,3201,2517,684,0.445,1880
710626758,0,44,0,4,3,0,36,6,3,2761,0,2761,0.619,3706
718982058,0,37,0,3,2,0,36,5,0,5987,1405,4582,0.952,4011
791822733,0,47,1,3,0,0,41,5,3,5630,748,4882,0.804,4904
718762308,0,35,1,1,0,0,36,6,3,6622,2126,4496,1.041,3668
716841783,0,51,0,0,5,0,36,4,3,18733,1292,17441,0.442,5080
794524833,0,36,1,3,2,0,18,4,3,2265,1345,920,0.808,4009
721359183,0,33,1,2,2,0,19,4,4,2907,1537,1370,0.79,4390
715014633,1,32,1,0,0,0,36,6,2,8791,0,8791,0.894,2579
714372333,1,59,1,0,1,0,52,6,2,2302,0,2302,0.52,2256
766946058,0,51,1,2,2,0,44,4,4,5489,1665,3824,0.742,4010
708549033,0,50,1,1,1,0,32,4,3,2055,1276,779,0.869,5025
708378108,0,39,1,1,2,0,36,5,2,2147,771,1376,0.69,4631
826168083,0,49,1,4,1,0,45,3,3,1757,1307,450,0.769,4750
779320008,1,43,0,3,4,0,25,3,3,2900,2517,383,0.719,2180
715312158,0,41,1,2,1,0,29,4,3,2670,2079,591,0.649,3895
711688983,0,51,0,2,4,0,38,4,3,21382,1692,19690,0.731,3060
714393708,0,54,1,0,2,0,46,6,3,2254,533,1721,1.043,4913
789477483,0,40,1,5,0,0,31,6,1,4433,1488,2945,0.669,3847
712481733,0,55,1,2,1,0,36,4,4,1438.3,739,699.3,0.727,4078
713153733,1,49,1,2,1,0,29,6,3,2520,1473,1047,0.515,2061
780201633,1,41,1,3,2,0,31,4,2,5655,1154,4501,0.702,2189
709285683,0,48,0,4,3,0,31,4,1,1438.3,0,1438.3,0.836,4509
789823383,0,44,1,3,1,0,34,3,4,2786,1635,1151,0.921,4532
709980783,0,51,1,3,1,0,36,4,0,3961,1729,2232,0.783,4066
772054458,0,43,0,3,3,0,32,4,3,2476,1944,532,0.881,4025
788095158,1,52,0,3,4,0,44,3,3,11606,0,11606,0.797,2623
717045033,0,45,1,3,0,0,36,6,3,8459,757,7702,0.648,4677
710503308,0,48,1,2,0,0,29,6,2,9554,2337,7217,0.79,4049
757167633,0,50,0,2,3,0,43,4,3,4388,642,3746,0.815,3836
779739783,0,43,0,2,3,0,28,6,2,19826,1389,18437,0.614,3561
758653833,0,34,1,1,2,0,27,3,3,2173,0,2173,0.922,4392
771288258,0,48,1,3,2,0,36,6,2,2545,1894,651,0.911,4660
716855058,1,49,1,4,1,0,38,5,4,1757,0,1757,0.89,2557
708433683,0,54,0,2,4,0,37,3,3,3164,2201,963,0.679,4410
713175483,0,44,1,2,1,0,40,6,2,6022,871,5151,0.6,3745
709500183,1,46,1,3,1,0,36,2,4,1804,0,1804,0.537,2077
789238683,0,53,0,2,5,0,42,4,2,22664,0,22664,0.749,4586
710502258,0,39,0,3,3,0,36,5,4,2527,2204,323,0.9,4598
715445058,1,49,1,0,1,0,40,3,4,3547,2517,1030,0.805,2715
719464758,0,52,1,1,1,0,43,5,3,1438.3,604,834.3,0.81,4219
708442158,0,51,1,1,0,0,38,3,4,6182,1516,4666,1.137,3801
718524783,1,40,0,3,4,0,34,1,4,29715,0,29715,0.399,2128
717093858,0,49,1,2,1,0,36,4,3,2154,1490,664,0.727,3664
711654558,0,46,0,3,3,0,36,6,4,2179,1632,547,0.801,4025
718924983,0,59,0,0,3,0,48,5,3,4906,1302,3604,0.862,4833
717463608,0,38,1,1,2,0,26,5,1,2346,1407,939,0.77,4116
715779333,0,45,1,3,1,0,36,5,3,4753,0,4753,0.856,3895
708117933,1,44,1,2,1,0,36,3,3,1880,0,1880,0.519,2469
789563658,0,64,0,0,1,1,56,5,4,12155,0,12155,0.446,4618
709239483,0,49,1,1,2,0,36,5,1,2721,1527,1194,0.743,4622
766456683,0,51,1,1,1,0,44,6,0,6160,2258,3902,0.717,3986
779703258,0,41,1,4,1,0,24,3,1,2069,1393,676,0.875,4962
709719333,0,41,0,2,4,0,29,6,4,28422,1258,27164,0.672,4841
717016833,0,39,0,4,4,0,27,6,2,1438.3,0,1438.3,0.797,4282
711017433,0,41,0,3,1,0,23,5,4,1438.3,0,1438.3,0.735,4416
712777233,1,65,0,0,0,0,48,1,3,1671,0,1671,0.725,2701
712706058,1,44,1,5,1,0,37,1,4,1491,0,1491,0.551,1970
720905133,1,43,0,3,4,0,29,1,6,11422,1095,10327,0.773,2439
712947333,1,54,1,4,1,0,43,3,0,5139,0,5139,0.33,1653
806995683,0,61,0,0,3,0,56,4,3,4783,2517,2266,1.024,2870
720575058,0,47,0,3,3,0,36,3,1,2589,1693,896,0.878,4259
770828358,0,38,0,1,4,0,25,4,4,8138,0,8138,0.596,4839
721361433,0,51,1,3,0,0,37,6,1,4502,1785,2717,1.014,4469
770268933,0,44,0,5,3,1,38,3,2,33521,928,32593,0.732,4115
789209283,0,48,1,3,1,0,37,5,0,4361,806,3555,0.627,4518
716204883,0,53,0,4,3,0,44,5,1,7026,1728,5298,0.669,3935
715506258,0,50,0,2,4,0,36,6,1,16388,2001,14387,0.547,4477
711871758,1,30,1,1,1,0,36,2,3,2905,2517,388,0.725,2487
772655733,0,41,0,1,4,0,31,6,4,2404,1887,517,0.592,4489
719519058,1,55,1,4,1,0,36,4,3,1477,0,1477,0.719,2419
716873733,1,43,1,4,1,0,30,4,3,3556,2517,1039,0.651,2639
780383358,0,48,0,3,3,0,38,6,0,5649,748,4901,1.077,4683
718522308,0,41,1,3,2,0,29,6,3,14345,960,13385,0.817,4045
716308683,0,47,1,3,1,0,36,6,3,6524,1993,4531,0.815,4267
719056833,0,55,1,1,1,0,46,5,4,2281,920,1361,0.576,3968
712303908,0,47,1,4,1,0,38,3,2,2633,1924,709,0.806,3407
715572783,0,51,0,3,4,0,31,6,2,7693,0,7693,0.579,4573
713641233,0,44,1,3,0,0,31,5,4,10262,1888,8374,0.508,3553
712854633,0,49,1,2,0,0,39,4,3,11320,0,11320,0.669,2845
779340183,0,53,1,1,1,0,35,3,4,2482,916,1566,0.632,4295
771952683,0,47,1,3,1,0,36,3,2,3035,0,3035,1.222,3847
716639058,0,51,0,2,5,0,40,4,3,26308,0,26308,0.647,3278
779027733,0,53,1,4,1,0,34,6,2,6721,1115,5606,0.79,3718
713368833,0,49,0,2,3,0,41,6,4,6205,2233,3972,0.662,3906
713926308,0,35,1,3,1,0,36,4,3,2624,1458,1166,0.809,4487
720206658,1,40,1,3,1,0,29,6,4,1479,458,1021,0.466,1811
708720558,0,44,0,3,3,0,30,5,0,4489,0,4489,0.693,3773
713857758,1,53,1,1,0,0,36,6,1,5842,198,5644,0.396,1828
711255858,0,42,1,4,1,0,30,4,3,8777,1668,7109,0.85,4141
798717783,0,51,1,2,1,0,45,3,1,3250,0,3250,0.601,4752
710674533,1,46,0,1,3,0,34,3,4,15060,0,15060,0.545,1611
718642458,0,40,0,4,4,0,36,6,0,2126,1321,805,0.596,2992
709788783,0,47,0,4,2,0,35,3,1,4907,773,4134,0.517,5088
752199183,0,51,1,1,0,0,44,6,1,3553,0,3553,0.844,4923
789707433,0,41,1,4,0,0,28,4,2,2515,1313,1202,0.981,4370
717448383,1,41,0,4,4,0,28,1,4,4428,0,4428,0.865,2331
779468808,0,43,0,1,2,0,25,6,3,1616,0,1616,0.794,4961
790000608,0,64,1,1,1,0,56,4,1,6723,968,5755,0.832,3838
770917608,0,42,1,1,1,0,29,3,2,2756,1911,845,0.774,4656
716307558,1,50,1,3,1,0,40,6,4,2897,1506,1391,0.618,2214
719048133,0,52,1,2,1,0,42,6,0,5456,0,5456,0.337,3470
771488583,0,46,1,1,2,0,34,4,2,3569,0,3569,0.706,4186
717202908,0,39,0,5,4,0,29,3,4,34198,1804,32394,0.934,4270
720696558,0,44,0,2,4,0,31,5,4,34516,1311,33205,0.6,4485
788989083,0,57,1,3,2,0,44,3,2,2817,1864,953,0.7,4535
720398958,0,53,1,1,1,0,43,6,3,2126,1257,869,0.632,4340
716530533,0,43,1,2,1,0,36,3,4,2573,1640,933,0.873,4094
714499908,0,45,1,3,2,0,31,5,3,2016,1303,713,0.599,3243
708879483,0,48,1,1,1,0,36,6,0,4006,1646,2360,0.746,5006
716044383,0,41,1,3,0,0,36,5,2,5869,0,5869,0.713,4191
781320783,1,47,0,2,4,0,41,3,3,4586,0,4586,0.812,2529
711657783,0,50,1,2,1,0,41,6,4,1438.3,0,1438.3,0.872,4617
715423233,0,46,0,5,3,0,35,3,3,1790,796,994,0.722,3539
719264058,0,51,1,0,0,0,36,5,3,5862,2306,3556,0.807,4305
711120333,0,43,0,5,3,0,36,3,1,7411,1341,6070,0.799,4278
714100008,1,47,1,2,1,0,36,6,3,5667,2517,3150,0.684,2176
798030933,0,47,0,4,3,0,41,5,3,15594,0,15594,0.631,4745
708223383,1,47,1,3,0,0,39,6,4,11410,979,10431,1.049,2736
708705783,1,47,0,3,3,0,36,6,1,1584,1214,370,0.887,2628
778949133,0,44,0,1,4,0,29,4,3,13298,1694,11604,0.824,3476
709017258,1,51,1,2,1,0,36,1,2,2114,0,2114,0.875,2872
709161108,1,44,0,1,3,0,33,3,4,2540,0,2540,0.212,1531
716842908,0,41,1,5,1,0,30,4,1,1762,1051,711,0.785,4986
787513533,0,47,1,1,1,0,36,6,3,2245,1503,742,0.754,3344
717949983,0,47,0,1,2,0,36,3,3,8168,2137,6031,0.659,3554
714089658,1,41,0,2,3,0,36,3,1,2238,0,2238,0.452,2063
718863258,1,54,1,2,1,0,41,2,3,3881,2517,1364,0.815,2463
717549408,0,44,0,4,4,0,36,3,3,20485,0,20485,0.751,3024
807600633,0,44,1,2,0,0,39,6,1,9856,671,9185,0.662,5408
770293758,0,44,0,3,1,0,38,6,2,2111,1047,1064,0.971,4830
765584208,0,43,1,3,1,0,30,3,1,2905,2079,826,0.789,4444
811989858,0,49,0,4,3,1,44,6,2,32244,0,32244,0.647,3501
721276383,0,47,1,2,2,0,33,6,3,5624,1216,4408,0.691,3843
708585933,0,44,1,4,1,0,36,6,3,1656,1429,227,0.777,4258
